3560,this place has really good food and the service here is amazing everyone is super nice and quick to accommodate i would definitely recommend for others coming to the area
3561,everytime i go here staff is friendly and fast food is delicious the wasabi goons are so addicting best crab rangoon i ve ever had the washington ave roll and mr kim s roll are my favorites but have had so many different ones that are all good too never have a complaint here i go all the time
3562,if you re in philly looking for a classic american brunch with amazing food then honey s sit n eat is the place to go cash only we came on a saturday morning at around 10 45am and waited about 20 minutes to get seated the restaurant has a quaint interior and you can tell it s been around for a while but that makes the place all the more charming the service was great and we got our food within 15 minutes we ordered the 10 three slices of challah french toast and the 14 honey cristo a challah french toast stuffed with ham and swiss cheese topped with two sunny eggs and served with a mixed green salad and they were both so good the challah french toast is some of the best french toast i ve ever had and there were so many delicious flavor bombs exploding together as i ate the honey cristo substituted bacon for the ham for more flavor and an added crispy texture this is a must try for any philly tourist,this was the best vegan food i ve ever had i ordered a 10 crispy hipcity ranch chicken sandwich and it tasted like a classic chicken sandwich but perhaps even better the flavors were so good and i quickly devoured the juicy sandwich this location also had really friendly service i ve tried their 4 banana whip at a hipcityveg food truck it was pretty good and is essentially healthy banana ice cream i m very tempted to go back again tomorrow and i d go vegan for a day a week if it meant i could eat here
3563,this is probably my favorite brunch spot great atmosphere service and always clean inside and out the weekend dishes are what my friends and i literally drag ourselves out of bed for in particular the breakfast poutine it s amazing i can t say enough about that dish the drink cocktail menu has changed a bit since p p opened we were sad about that but quickly got over it and now have new favorite brunch cocktails we visit at least every other weekend there is usually a wait if you show up after 10 00am but they provide complimentary coffee to enjoy check p p out,i ve only ordered take out or delivery from here the food is always consistent awesome pizza and salads the selection of beers is great too,fantastic steak margaritas and dessert i came here for my birthday dinner and i had the best time the side portions are huge and great for sharing i was so full from dinner yet the server gave me dessert to go on the house i really appreciated that and will not be waiting until my next birthday to go return i highly recommend charro steak
3564,why 3 stars my first visit was less than up to par the second was redeemed by some great guacamole and awesome server the main food was still a little hit or miss with being greasy and slightly over cooked but i am willing to look past it as a slammed night and give it another shot the flavor was good and i will be back to give them another shot at the elusive 4th or 5th star
3565,bakery house makes my favorite cakes ever my mom still surprises me with one every year for my birthday always vanilla with vanilla buttercream frosting they re fantastic better than any other cakes i ve ever had their designs tend to be pretty basic nothing intricate or entirely special my mom always orders the cakes so i can t speak to their customer service i ve tried a few other things over the years lemon bars cupcakes blondies and everything is always amazing their cakes freeze exceptionally well it s crazy try their cakes you won t be sorry
3566,was here for a visit and was craving a burger and this hit the spot also save room for the ice cream and shake
3567,we enjoyed a delicious tres leches birthday cake frosted and layered the bakery can decorate the cakes with chocolate or fruit or they will do movie characters etc for kids or in our case spider man for grown up kids i ve also sampled their pastries there is a huge variety and they are very inexpensive
3568,wanted to start close to the airb b i was staying at so i wondered down to this gem my favorite here was the live music with pianist the cocktail i had i believe was the muse and it was delicious love the environment friendly paper straws too i did try the bleu cheese stuff dates and honestly was not a fan didn t taste like there was cheese in there at all and the bacon that wrapped the dates tasted too burned for my liking
3569,great place hot dogs are really good my kids love it spreckter root beer on tap is brilliant fine family owned small business you can grab some good food and ice cream and not break the bank which is hard to do these days
3570,what to say about this place except i love the shopping experience i first walked into simons in montreal years ago and i was praying for it to come to edmonton now i have to control myself from going every week to find something to buy because i always do one thing to note is their tailoring seamless do like the west ed one more than londonderry but to each their own
3571,we are on our honeymoon and stayed just a block away we were looking for quality food without breaking the bank the food here surpassed our expectations and the waiting staff was always chipper and lovely thanks so much for your hospitality and wonderful food we recommend the grits seafood pasta and crystal chicken sandwich
3572,amazing music terrible wait so this is an amazing experience and the music is second to none this deserves 10 stars that said this operation is a little bit crazy and here is what you need to know and what should be on the website this aspect deserves negative stars 1 if you dont have reserved seats be prepared to wait 1 2 hours you are in line on the street in new orleans and there is no where to sit 2 if you arrive and your spot in line id beyond the door of pat o s next door you are not likely to get in and if you do then you will stand in the alley hallway gift shop 3 the whole experience us about 30 40 mins it is all paid yes after you enter the door and pay 20 50 you have to pay for requests not a single song free 4 the seating is hard benches and church pew cushions on the floor they should just sell tickets for the whole place and charge less for the floor
3573,very good food the churros with ice cream were pretty amazing nice atmosphere and a very friendly and helpful staff that accommodated my girlfriends food allergies a nice place off of state street
3574,my trainer kara b was great she kept me on track helped me gain muscle and worked out adaptations to accommodate my past injuries very knowledgeable and motivating i highly recommend her and the other trainers at platoon the facility was always clean and the manager was easy to get a hold of great location for people working around old city center city
3575,great pizza fast delivery i love there specialty pizzas and of course we can not get enough of the cups
3576,dan the man best driver ever he was super knowledgeable engaged with us at all the breweries and he s dj skills were also quite impressive impossible not to have a great time
3577,i had the cuban sandwich i love cubans and this one didn t disappoint i also had the chocolate cake i don t know if i d call it cake as it was mostly frosting lol great old italian market with a deli bakery wine shop and a place to eat this place gets busy but it s worth the visit
3578,professional dependable excellent work product knowledgeable of appropriate windshield for the vehicle courteous too
3579,it s very cute really outstanding service not too expensive and the food is really good
3580,solid stop for an airport sandwich or salad if you are a vegetarian desperately looking for something at the airport their veggie sandwich really hit the spot it includes avocado banana peppers roasted red peppers spring mix tomato and provolone the staff was also very nice
3581,staff was very freindly and place was clean good options for restricted diets like gluten free service was a little slow but food good reasonable pricing nice breakfast place i only took off a star for speed of service and the coffee was not great for a breakfast place i think good coffee is a must
3582,best chinese food around great flavor and not greasy like a lot tend to be war wonton broth actually tastes like broth not just flavory water as i have encountered reasonably priced 10 off if you pay cash with a good variety to choose from very family friendly it is now our go to for chinese food
3583,a lot of food a bit on the pricey side but i guess it was worth it for all you get i will advise when you get the bag it does have a lot of grease in the bag i had to take my food out and dab it on the napkin before i ate it unfortunately it doesn t come in a matter in which you can take it home unless you want to take home half grease and half food good experience but will not go back for a second visit
3584,this place was awesome it was my mom s first time my sister s graduation dinner and my god sister loved the fire pam was an awesome hostess our cook ben was amazing juggling two celebrations the manager steven was grateful to us
3585,israel food meets comfort food plus bacon if you are looking for something light and a little different this is your place service was good and friendly ambiance was hipster and trendy food is tasty and not crazy over priced good if you don t eat meat but there is bacon and other meat if you do i went during lunch and sat at the bar i didn t order a drink but there prices were in line with any other trendy bar the cocktails looked fresh but not over the top i ordered the whipped feta with honey and the country fried cauliflower i probably could have stuck with just the feta as the pita are pretty big and filling but it was worth it to try the cauliflower the cauliflower was a slightly spicy creamy on the palate dish and the feta had a nice juxtaposition between the salty of the feta and the sweet of the honey overall i m now stuffed content and ready for a nap mission accomplished
3586,my boyfriend and i tried out this place and we were surprised how good the food and service was despite it being packed my boyfriend ordered a hot pot soup and it was delicious i had the pad thai and love it very fast and attentaive service the vibe of the place is pretty cool too make sure to get outdoor seating it s beautiful and worth the wait
3587,this place has been a staple in the seminole heights area for a long time used to always go here when i was kid and then over the years with all the moving i never had a chance to go it s the perfect place to take your family staff is always courteous and they re very welcoming to big groups the pizza is absolutely awesome it s home made thick crust nice gooey cheese that s exact feel you should get from pizza from a local place that takes time to make it right the pizza does have a slightly longer turnaround so keep that in mind but it s always worth the weight my favorite thing off their menu other than pizza is the garlic bread we always get it extra crust but the inside is always so soft and the main reason for it being my favorite is the garlic it s garlic overload and i love garlic so i m a huge fan it s not for the garlic haters always a good time going here and love taking friend from out of town
3588,so delicious they were extra busy when we were visiting with a party of 6 plus a baby and everything was fabulous will definitely come back great food and attentive staff
3589,this place is busy at first i though i was going to be waiting a long time to be served not at all service was prompt and courteous and the food was incredible we ask the waiter for recommendations and he gave us the most delicious dishes my husband had the tuna i had the shrimp w grits best grits i have ever had
3590,favorite brewery in santa barbara area top notch ipa s and imperial stouts lots of experimentation and interesting brews
3591,we come to this joann s when we can t get what we need at michael s or ac moore and as you d expect this store is more fabric focused so we were able to get the adhesive and embellishments my 13 year old needed for a project no issues
3592,this coffee is actually good properly roasted and extracted coffee i was beginning to think this town only looked drip coffee 5 5 beans
3593,we had a vow renewal and made reservations for a party of 21 the general manager was very accommodating and super pleasant our servers were fernandez and katrina they were beyond amazing seriously the best service we ever received i was impressed by the general managers attention to detail the food was delicious the view was amazing and i will definitely return
3594,i m in st louis at least once or twice a month for work and this place is now on my go here every trip list it is sooo good portion sizes the small bowl is usually more than enough food but i ve also gotten the regular size when i was super hungry i also like that you can mix your fish scoops i like to do part salmon part spicy tuna with the spicy poke sauce toppings good variety generous servings and also really fresh i really love that mango is offered too and it is not an extra cost this is also where my only gripe comes in though i wish they d bring back the fried garlic it was one of my favorite toppings but when i went last week the girl working told me they didn t have it anymore and she wasn t sure if it would be coming back pokedoke please bring it back the fried wontons just aren t the same
3595,visited on a thursday evening and was seated right away we started with 2 large beers and a baked pretzel the pretzel was crunchy as it was cooked in a pizza oven i loved the texture but the flavor was pretty basic although the beer cheese dip and stone ground mustard was amazing dinner was a french dip sandwich and a bacon crusted cheese stuffed hamburger the french dip was amazing the meat was shaved which makes for an amazing sandwich the flavor of the hamburger was great but was a really thin patty on sourdough bread a little disappointed in the burger as i was looking for something a little bigger atmosphere was cozy and relaxing but loud if you are in the area i recommend stopping by
3596,evidently this is a reservation only restaurant but because we arrived right at open and almost every table was available they told us we could dine in but had to be gone by a certain time i appreciate accommodating us reservation only is a turn off the pizza was just okay i thought it was going to be really delicious but i felt it was a bit under cooked the other person who ate it said the same thing maybe just a little too much sauce for our taste as well other meals were spaghetti with meatballs and chicken parm both said they were good i had the smoked salmon with pasta in a cream sauce and it was pretty good as well portion sizes are a bit small for the price but the quality is there so that made up for it their location was great parking is available and we didn t have an issue finding a parking space on the street it is located on a cute street with other shops and restaurants byob is an awesome option our waiter was very nice maybe a little too serious but he did his job well a lady walked around and asked the tables if they were enjoying their experience and that was nice of here the decor isn t necessarily my taste and maybe a bit outdated it s a small dining area and the tables are close together however it didn t bother us background music or something would have been nice i was torn between a 3 or 4 star review i d give it 3 5 stars if i could
3597,it s nice the hookas are ok burns quickly no alcohol just few beers the music is weird at times it s a chill atmosphere though
3598,from the first time connecting with coleen to chelsea and her team on site during the wedding day my wife and i felt butler s pantry went above and beyond in their service our venue was a blank slate so butler s pantry had to bring in everything they did not disappoint and our reception looked amazing the chairs table place settings and buffet display were beautiful all of our guests raved about how good the food was and how beautifully the buffet was displayed the servers even went and asked kids who didn t originally sign up for a kids meal if they wanted one and made it happen we had multiple food allergies and the staff was wonderfully accommodating and everything was served to the correct people we knew the night was going to go well when we arrived at our outdoor ceremony reception venue during 90 degree heat after taking bridal party photos and 3 staff met us with water and kept checking on the whole bridal party the whole staff checked on us throughout the night and the staff leaders checked on us before they left at the end of the evening they were all wonderful kind helpful professional and the food tasted amazing we are so glad we chose butler s pantry
3599,i had just watched a spring training baseball game and was looking for a good place to eat never been to ybor city and want to check it out checked yelp and this place came up restaurant was busy but found a table right away i ordered carolyn s double play combo i chose for my meats pork ribs and the dark meat chicken my two sides were potato salad and yellow rice and chicken service was quick and friendly food was delicious ribs were perfectly seasoned and tender the chicken was flavorful and moist rice was good nothing special but the potato salad was delicious friends i was with had collards greens which i tasted cooked perfectly and spicy only disappointment was banana pudding was sold out but the omg loved up to it s name overall just an amazing experience with delicious food and a friendly staff that will definitely have us come back again
3600,we were looking forward to a nice dinner at tre lune for our anniversary unfortunately we were very disappointed our waitperson was very cold and abrupt with our service there was simply zero interaction if this was a diner i would overlook this but not a restaurant serving a community such as montecito
3601,the best cheese steaks around such nice and friendly staff don t think i have ever had any issues
3602,great new spot in malvern so nice to see a change of pace and more unique than anything else around great food good service and tasty beverages chicken albondigas and calamari were excellent starters and very flavorful entrees were all great and pizza was perfect to share in addition to entree definitely check it out
3603,i haven t tried the food yet but i ve sat at the bar and had a few drinks with friends great atmosphere friendly bartenders great selection started with wine ended with long islands will be back
3604,the saint autograph hotel is hands down the best hotel i ve ever stayed at i literally just checked out and i m already planning my next stay at the saint the hotel is super clean and very cozy lovely decor which made for awesome pictures i m a huge fan of the decorative walls oversized chairs and photo props the staff was amazing i can t thank tyson special k lea enough we checked in with tyson who was warm and bubbly minutes later the bellman special k came over and greeted us with his lively personality both tyson and special k suggested awesome restaurants clubs and stores we literally fell in love with every place they suggested both gentleman checked in with us often to make sure we continued to have an awesome experience they treated us like family they really went above and beyond the saint is beyond amazing mucho kudos to their staff the bartenders in the burgandy lounge room service staff to our new family tyson and special k we truly appreciate you again thank you for the great experience
3605,this place is a staple in indianapolis over in the international marketplace most people who have been around the city long enough and explore ethnic food have tried this joint now with so many other vietnamese restaurants opening all around the city there is a lot of competition i think that saigon still fares pretty decently to the others in town for one the menu is extensive most vietnamese dishes that one would seek in larger more diverse metro areas are present on this menu secondly the portions are very fair for the price taste is good imo however the quality of the meat is questionable my wife is much more on the meat picky and mostly vegetarian spectrum than myself but the way she qualifies a vietnamese cuisine is based on grilled meat quality as she is a bn lover i agree with her most of the time and on saigons behalf i agree meat quality mediocre at best otherwise definitely worth trying out
3606,the food was decent i thought it was a nice place open with plenty of seating including some comfy couches they have tvs and a nice setup outside so i think i ll visit again in the summer since it s about an hour from my home good happy hour specials and prices and tons of beer to choose from obviously i thought the bartenders were very friendly but seemed to stay towards one side of the bar making it hard to get their attention at times overall a good experience and i will be back
3607,been here a couple times the in laws love it you can feed 4 with left overs for less than 60 bread pudding unique
3608,delicious food and friendly owners but the place was significantly run down not comfortable and the atmosphere was bland i would go back just don t have a first date there
3609,my boyfriend and i needed a quick bite and wanted some solid pizza we were not disappointed this place was so good the pizza slices are huge and they put so much toppings on speciality slices you will not be disappointed oh and the mozz sticks are perfect i recommend x10 for some solid pizza etc in philly cute little place love the local feels
3610,amazing ham dynasty is an interesting execution of really good asian food it s family style which means they bring each dish out as soon as it s ready and you re supposed to share and when they say as soon as it s ready they mean within 5 minutes of your order we were amazed at how fast the food came out and our server was extremely nice and helpful the menu also has helpful numbers to indicate how spicy each dish is going to be we had a few different dishes for the table and polished them all off because we loved almost everything we ordered this place is really a tremendous dining experience
3611,cheryl was absolutely fantastic in helping us with our wedding cake we had a destination wedding to new orleans may 11th and it was a very small intimate wedding our cake was 2 tier almond cake with vanilla buttercream oh my word it was beautiful with the ruffle piping and it was the most delicious thing i had ever tasted if i had to do it again the only thing i would do different is order a bigger cake so we could have had more to take home
3612,this is right down the street from my house and job so i usually try to go once a week or so but this has became my favorite breakfast restaurant i usually take things to go i m always so pleased i usually order the mocha with extra whipped cream it s sooo smooth has a good taste the sandwiches are amazing depending on which sandwich you eat you have a choice of the cheese and what s in it i love that it s small it gives a real italian feel when you walk in
3613,this place has awesome craft beers food and company bartenders are knowledgeable fun and really make the place great will definitely be back
3614,good sushi everything tasted fresh the fried rice and seaweed salad were delicious too service was great we went on a monday night around 7 30 and there were only a few other people eating very reasonable prices too couldn t believe the glasses of wine were only 4 i will definitely be returning or getting take out from here sometime soon
3615,the chocolate malt shakes here taste really good my daughter and i both actually got a headache right as we were done drinking the shake it was pretty sweet but tasty the ladies running the place were sweet but a bit slow kids liked taking pictures at this location but was not my favorite
3616,the store has such advanced technology they have a tablet specifically targeted to help you find the right vape based on your flavor preferences and smoking history they have hookahs vapes juuls cigars and any other possible smoking products they also have sage in case you want to rid your house of any bad juju not to mention they have amazing service i will definitely be back
3617,staff friendly plenty of seating nice view of the water when sitting outside which is where we sat inexpensive and quick service no line nothing over the top average diner breakfast i ordered a basic breakfast buttermilk pancakes and sausage links restaurant had paper straws kinda tasted funny with whatever you drink only thing i didn t like birds around but just mostly on the ground not borthering anybody
3618,always good food the grilled fish is one of our favorites prices are reasonable too
3619,love this place great staff fast good atmosphere great place to work and definitely the best coffee in st pete
3620,typical 15 burger joint went on a sunday afternoon they were pretty busy but luckily we were able to be seated immediately odd half booth half table seating with semi uncomfortable wood seats and backrests to match the wood tables they do have odd long pillows you can sort of use for added backrest comfort lots of kids families our server was great and all the other servers who helped her out everyone was very pleasant i had the mushroom onion swiss burger with sweet potato fries and a side of regular fries the burger was decent it could have been cooked less and it would have been much better sweet potato fries were good i just wish they didn t pre salt them a little salty for me the regular fries were also just ok honestly they didn t taste super fresh i can t say i would never go back here and try something new but just keep in mind you can get similar burgers at half the price at competing restaurants the ambiance was 50 50 the overall decor was nice loud but it was full packed with customers the seating cushions were filthy with food remnants if i do go back i d like to try something new and request the burger to be cooked at a different temp
3621,absolutely one of my favorite places in florida the crab shrimp quesadilla is so good
3622,best service in town with competitive prices and great people a little out of my way i drive 22 miles but well worth it
3623,omg what a great addition to our community physically this restaurant is just beautiful i haven t sat anywhere outside that felt so utterly lovely in well ever there are tables lounges open flow to the bar and you sit among tree branches and delicate glowing lights just stunning with so much outdoor seating they were also dog friendly my dog s presence made the experience feel like a real social occasion as various other diners including young children came by to say hi the wait staff and host were very friendly and attentive so that was also a big thumbs up and finally the food we ordered a lot of variety and we got a lot of food no skimpy portions here everything was delicious although the pad thai as a gf option was a bit chewy i d probably skip that if i went back but again how amazing to be a vegan at a restaurant and able to order pretty much anything off the menu and have it be delicious and well presented as well oh and they carry a lot of local sb county wine which is always a plus in my world lucky day to live close to this new restaurant
3624,just stopped for lunch today and the pizza was delicious and fresh definitely will be back the location is great get to watch people coming and going on the trail i ll be back
3625,great selection of vintage gear and friendly staff scored some vintage athletics shirts and hats i only wish there were more women s selection loved the store
3626,it s ok but as someone from texas that knows her barbecue this will not be a place that i return to it s pricey for what it is and it s just not that great the service was really good and the drinks are pretty awesome but if you re looking for authentic barbecue at average market price this isn t it this is more of a barbecue style of their own and it s pricey it has a cool location and the service is friendly and prompt
3627,yum the burgers are juicy and worth every calorie but the boozy shakes are the cats pajamas i had the nutella shake and it was mind blowing variety of really neat beers on tap at all times family friendly too epic place worth seeing while in gulch
3628,interesting menu i ordered the grilled chicken thighs with farro gochugaru sriracha like sauce mint and cilantro balanced dish good textures and perfectly cooked protein we shared homemade biscuits with herb cream cheese honey and black pepper and they were excellent wife had grilled cheese with cranberry and walnut raclette and gouda cheese and a black truffle honey good flavors but lacking in texture we couldn t identify the fruit or nuts and i couldn t taste any truffle in the honey though there were visible shavings was delicious but not very well balanced and felt very heavy she at half and saved half for later i enjoyed a cocktail infused with cbd oil very tasty i like that there are no substitutions no reservations and no straws here we came around 10 30 for brunch we were seated around 11 15 and finished our meal around 12 15 would return again
3629,impromptu dinner traveling through the area great to find a local place open for dinner early everything we ordered was very tasty pork belly chicken blue cheese burger falafel burger reasonable prices for great food waiter was attentive
3630,solid pizza and pasta dinner with creative toppings and sides interesting combination of ingredients and fresh toppings really liked our dinner and the decor of the new location surprisingly not crowded for all the buzz i ve heard but its a week night in st louis county i really thought their pizza dough was really good not sure i would order the black pasta again however
3631,the st pete beer bacon festival was more beer than bacon and smaller than the usual festivals i am accustomed to it was well organized and not too crowded we purchased the vip drink tickets so we were able to beat the lines by getting in an hour early most of the breweries that were in attendance were located in the tampa bay area so we tried to focus on the breweries that were from out of town first my festival favorite was from seminole the gose from rapp brewing food options included a variety of food trucks and vendors in booths selling desserts and a few bacon themed items in addition to food there were also local vendors selling items from clothing to jewelry this festival was not the most exciting one but the venue of vinoy park and the great weather made it bearable we have checked this one off our checklist and will pass next time it is in town
3632,awesome live music truly captures the essence of what n awlins has to offer the signature cocktails are pretty interesting
3633,great food and reasonable price loved being able to have burger in lettuce wrap also had grilled chicken club salad really good too
3634,excellent customer service attention to detail clean worth the price cash is better since there is a surcharge for credit cards on time service
3635,i made a reservation for about 10 for a birthday brunch they don t normally take reservations but we re very accommodating for my party when i got there i ended up waiting 35 minutes past my reservation time to get seated which was not ideal however once seated we were treated to some appetizers to compensate for the wait which was great of management in addition our service was very good and very accommodating even though the restaurant was super busy the menu has a huge selection and everything is super tasty the mimosa brunch was totally worth it and went great with the food
3636,great spot in the heart of the french quarter do yourself a favor and don t consider ordering anything other than the bbq shrimp if you look up the recipe it s shrimp that s drowning in a flavorful butter sauce and as you d expect it s amazing worth a stop for lunch or dinner when you re in nola
3637,some of the best food i ve had in florida scallops are perfect as is the grouper great food great drinks and great atmosphere on the water
3638,so delicious the chicken mango light spicy was sweet and tasty i ordered coconut flavored rice since the server informed me that dish doesn t come with rice it was the perfect complement my companion s seafood with crispy noodles had more broth than he would have liked and not enough shrimp or squid mostly scallops the atmosphere was lively and the service friendly
3639,we stopped in here a couple times over the weekend and the first time it was so packed we couldn t even get to the bar and our claustrophobia encouraged us to try back another night the bar is small and when the band is set up expect to get comfy with those around you we revisited again on a weekday and had a chance to see why this is such a popular place the prohibition vibe is reinforced from the bartenders to the design and decorations to the jazz band and the fantastically retro black and white movies playing over the bar there s only a couple small bistro tables but they have charming little candles flickering in the center adding to the mood and ambience the bartenders were great and made us quality artisan beverages and were nice when we prompted them about gf status of their sweet and sour the jazz bands we heard both nights were poppin and it s easy to see how between the excellent drinks the great music and the prohibition theme this place stays so busy the drinks are a little pricey but the atmosphere definitely makes up for it if you want to enjoy the french quarter but the cheap beer and slew of drinks on bourbon street aren t your thing this is your place
3640,my husband i enjoyed a delicious dinner at maria s last night the hostess waitress colleen all staff were so friendly attentive we had eggplant involtini as an appetizer salmon in a tomato sauce with mussels clams chicken parmesan i highly recommend all these dishes maria s
3641,food was fantastic view perfect atmosphere is quaint it was a gorgeous day to sit in the patio we had the corned beef eggs and hash and the banana foster french toast as well as a burger it was all delicious the waitress was super sweet also
3642,thoroughly average cheesesteak at phl airport terminal f the bread was mushy the steak was chopped up way too fine cheese was good and the meat and veggies seemed to be of good quality but this place didn t really do it for me the staff was very friendly and the fries were delicious
3643,wow awesome food great service top notch entertainment great place for a night out with friends unique experience highly recommended
3644,i have had good and bad experiences with espresso and this is definitely one of the better ones i got the espresso bombn which comes with condensed milk at the bottom and it surprisingly was the perfect sweetness i like my coffee still a little bitter and it was perfect the place itself is nice and quiet and the staff is very friendly
3645,omg i came here one night after going out and the food and drinks were great i came back today to make sure it was as good as i thought and it is love the circle 7 chicken wrap and the cherry whiskey smash,awesome place i love the food they were friendly i ended up having them cater my sons graduation party carol is great
3646,the food here is hit and miss especially lately the popcorn chicken was excellent the first few times but the last two times it was overly salty and soggy the noodle dishes are sometimes bright and fresh but other times are soggy and boring
3647,1st visit love this place the food was delicious lots of curry jerk chicken wings oxtail brown chicken stew service was amazing too will definitely return
3648,this restaurant is one of the very few indian restaurants that we have tried so far and i should say that it s the best taste by far the only concern we had is their spice level was too high other than they had a great taste and creativity in making modern indian food
3649,a gem of a find when were tired of the same old restaurants in the area we never heard of this place before they have a nice selection of gluten free options the pizza was very good when ordering the pasta you get salad and a huge basket of rolls plain or garlic the pomodoro has a little kick but all in all everything was delicious and i highly recommend this place
3650,yum i ve tried about 3 different things from this place now over the last few months i ll be back green bowl is delicious and has great balance
3651,this place is great fresh ingredients quality product and great staff i m looking forward to coming back and trying their calzones as well as other specialty pizzas i can see this being a place that i patron weekly
3652,great views nice pool area and clean well maintained good seating around bar only negative is that beer is too expensive
3653,the atmosphere and service are great but the high prices aren t justified by the quality of the food overall i was hoping this would be my new favorite spot but the price is too high
3654,food was delicious and the best service i ve ever had at an airport lucy was a great conversation partner and i had a terrific experience all around would recommend
3655,this is the as good as any other bbq i ve had in indianapolis locally and family owned and operated a great business to support
3656,i m not quite sure why this is grouped with best black owned business when it s not black owned unless i am mistaken
3657,awesome place on broadway in nashville music was better than most great entertainment had deep fried chicken was tasty once you get past the breading only first floor was open with a 15 minute waiting time
3658,great service and yummy bar food drinks are strong and the atmosphere is great our server was wonderful and so accommodating loved it here and would definitely come back
3659,i had a great experience purchasing a watch it was great and received many compliments but it had a flaw in bezel i went to the store and spoke with a manager she was very helpful followed up with me the next day after speaking with her repair team a replacement watch was ready for me when i arrived no haggling no concerns or proving the damage etc great customer service experience all around i m a very pleased customer thanks aubrey you guys rock,fun clean classy moderately priced good looking crown and amazing food and service zero complaints livery is my immediate go to for me my crew and family go there now
3660,hearthside is good but not quite as amazing as vernick if that s what you re looking for i tried the ceviche the kale salad and the scallops all were very excellent however my friend and i found the desserts really disappointing we ordered the almond cake and the chocolate babka i thought the babka was a really unbalanced dessert too overly sweet and the almond cake was just underwhelming maybe we should have gotten the blueberry fritters instead
3661,visited new hope on beautiful summer day we walked past the restaurant it s going to be pretty busy we were sat right away service was great quality of food was spectacular the ahi tuna was so fresh and delicious really enjoyed the pineapple salsa that came with it my husband ordered the halibut special and it also was tasty the only disappointment was that the moscow mule drink was not served in proper glassware i did also think it was a bit pricey in comparison to the quantity of food served would come back
3662,the food was good had a dosa and a vada the flavors were there the place was sort of in the middle of nowhere the cleanliness of the place looked suspect i may not venture there again good luck to them
3663,clean safe and automatic doors favorite laundromat i have been too the prices are fair and there is plenty of room to fold comfortable waiting area too
3664,this review is about the lookout which is the top floor of ole red it has a different menu when you get tired of bar food or just want a superb meal this is the place to go we are seafood lovers and this was some of the best we have ever eaten including at the gulf they have a raw bar and you pay by the item we ordered two alaskan king crab legs a dozen raw oysters a dozen boiled shrimp we also got their special huge pretzel with great warm queso dip which was very good the seafood was amazing most of the reviews on here are for the main floor food don t stop there go to the roof top we can t wait to go back delicious we were a group of four and had plenty of food view was also great
3665,they have ube they just opened and it s an aesthetically pleasing place for you instagram peeps they have a few different flavors like matcha or ube when i walked in the owner was really really nice and helped me out with my order i got one of their curated flavors ube baby baby which by now you should know ube is my favorite flavor ube baby baby came with ube soft serve vanilla cake and condensed milk it was delicious i would totally come back and bring other people with me it seems like a really chill place to hang out with friends or a place to grab dessert
3666,my sister and i stumbled across the town of dunedin and kelly s chicka boom we stopped for lunch we both ordered the shrimp bisque which was the daily soup special i think we both licked the bowl it was so so good my sister ordered wings i don t normally care for wings but these were the tenderest wings i ve ever had and delicious i also ordered the brussels sprout appetizer it needs a dipping sauce i used sriracha and i was fine they were also delicious it was so good we went back for dinner we split the steak sandwich it was enough for us to split probably not to split with my hubbie though also really good would order any or all of it again on a different trip super friendly staff and crowd great outdoor back patio with music
3667,this is my second time visiting and food was yet again superb the free salsa is to die for so spicy i had the nachos garcia and they were absolutely amazing the plate could probably feed 3 people for only 10 can t beat it
3668,stopped in again not too long ago and as always the food was superb only thing that was a downer for me was that my last few visits they were out of the chicken wings again sometimes you know you have a craving and headed there to fill it but was just unfortunate they were out still love the restaurant and the staff but hoping my next visit they have the chicken wings i have been waiting to have hopefully see you soon
3669,my and my friend went there for dinner and our waitress yaya gave excellent customer services and made sure we were happy so if you ever go there ask for yaya
3670,this sushi restaurant is seriously legit the fish is incredibly fresh and their selection rocks every other place in town the service is excellent and they even have gluten free options for celiacs silvia one of the owners is extremely helpful and patient love this place it seriously gets two thumbs up
3671,does this place have excellent boba and a wide selection of drinks yes it does for product they are very very good but like some of the other reviewers they don t know how to implement a loyalty card program i filled up my card buying mostly the regular size snow smoothies but then when i tried to use the card regular size was a 50 cent up sell i think they even charged me for boba it just pissed me off bad enough that i didn t come back for a year sure it is only 50 cents or whatever but it was the principle it didn t make me feel like a special customer it made me feel like a chump
3672,only restaurant near hotel that sounded good i haven t tasted the food and i m already in love special appetizer is oysters rockefeller tough choice since they also have toasted ravioli and frogs legs no problem i can order any appetizer by the piece wow two frogs legs and two toasted ravioli coming as well omg i m full on a side note jess my server bartender is one of the nicest people ever
3673,this was a nice little restaurant to stop at while visiting smyrna in an airbnb the food was absolutely delicious and i would love to eat here again the only issue was the extended wait time on a sunday when the restaurant wasn t real that busy it seems like maybe they are a family only run restaurant and they didn t have enough staff to help refills were only offered once we ran out of syrup for our table and it took a while to get some back at our table so one of the girls had to eat her french toast cold it is a small restaurant so if you have more than 5 6 people in your group you won t fit overall it was a good experience but from the previous ratings i expected a little more
